"año";"NCODI";"pacienteTot_med";"sesionTot_med";"pacienteTot_psiquia";"sesionTot_psiquia";"pacienteTot_geria";"sesionTot_geria"
2015;538,00;578;11027;38;2418;0;0
2015;557,00;3139;4584;0;0;0;0
2015;653,00;396;1674;0;0;0;0
2015;647,00;318;536;0;0;0;0
2015;978,00;3538;4359;329;3038;0;0
2015;996,00;377;2331;0;0;0;0
2015;729,00;3634;32704;402;37803;0;0
2015;182,00;0;0;0;0;0;0
2015;633,00;0;0;0;0;0;0
2015;685,00;515;2200;101;2101;0;0
2015;683,00;215;1009;0;0;0;0
2015;945,00;0;0;0;0;0;0
2015;953,00;0;0;0;0;0;0
2015;1022,00;0;0;0;0;0;0
2015;1049,00;0;0;0;0;0;0
2015;794,00;40773;47111;2863;2974;0;0
2015;415,00;870;7960;0;0;0;0
2015;592,00;0;0;0;0;0;0
2015;497,00;0;0;0;0;0;0
2015;458,00;0;0;0;0;0;0
2015;726,00;481;9898;219;9144;0;0
2015;272,00;0;0;0;0;0;0
2015;805,00;3241;23640;152;15947;741;2022
2015;5,00;42;49;0;0;0;0
2015;234,00;67;316;0;0;0;0
2015;64,00;0;0;0;0;0;0
2015;842,00;0;0;0;0;0;0
2015;843,00;672;2812;0;0;0;0
2015;803,00;1569;7719;264;1152;0;0
2015;211,00;0;0;0;0;0;0
2015;773,00;3666;8592;0;0;0;0
2015;424,00;0;0;0;0;0;0
2015;298,00;70;492;0;0;0;0
2015;594,00;0;0;0;0;0;0
2015;237,00;0;0;0;0;59;5855
2015;16,00;0;0;0;0;0;0
2015;768,00;439;1371;0;0;61;5555
2015;617,00;1705;6934;0;0;0;0
2015;297,00;0;0;0;0;0;0
2015;105,00;0;0;0;0;57;2314
2015;544,00;0;0;0;0;41;3941
2015;804,00;1168;5270;0;0;0;0
2015;104,00;0;0;156;2541;0;0
2015;20,00;0;0;0;0;0;0
2015;550,00;118;701;0;0;0;0
2015;112,00;0;0;0;0;74;6288
2015;818,00;0;0;0;0;19;7537
2015;882,00;0;0;0;0;55;3977
2015;914,00;0;0;0;0;98;8627
2015;928,00;2924;27890;0;0;0;0
2015;964,00;3216;10649;0;0;0;0
2015;1026,00;0;0;0;0;37;3169
2015;1068,00;0;0;0;0;348;8871
2015;1108,00;386;1190;0;0;0;0
2015;404,00;0;0;0;0;0;0
2015;274,00;124;694;39;2393;0;0
2015;270,00;174;1338;0;0;0;0
2015;676,00;1475;2117;0;0;0;0
2015;709,00;2040;4167;0;0;0;0
2015;754,00;28412;66854;441;13589;0;0
2015;997,00;2249;2249;0;0;0;0
2015;734,00;1417;10014;177;309;625;2404
2015;299,00;372;407;0;0;0;0
2015;645,00;0;0;0;0;0;0
2015;17,00;0;0;0;0;0;0
2015;1046,00;0;0;0;0;0;0
2015;420,00;0;0;0;0;0;0
2015;802,00;0;0;0;0;0;0
2015;266,00;3335;3335;0;0;0;0
2015;137,00;0;0;0;0;0;0
2015;769,00;840;9789;0;0;0;0
2015;776,00;3223;4422;0;0;0;0
2015;640,00;1578;2133;0;0;0;0
2015;315,00;0;0;30;5392;0;0
2015;40,00;0;0;0;0;0;0
2015;508,00;0;0;0;0;0;0
2015;46,00;0;0;0;0;0;0
2015;590,00;2927;4311;0;0;0;0
2015;777,00;463;886;0;0;0;0
2015;897,00;10220;56515;0;0;0;0
2015;965,00;0;0;0;0;0;0
2015;461,00;0;0;0;0;0;0
2015;376,00;0;0;0;0;0;0
2015;621,00;513;1366;0;0;0;0
2015;793,00;3972;15914;18;2580;0;0
2015;1102,00;0;0;0;0;0;0
2015;712,00;1138;6890;0;0;0;0
2015;32,00;0;0;0;0;0;0
2015;361,00;0;0;0;0;172;2418
2015;486,00;0;0;0;0;0;0
2015;595,00;393;3262;0;0;0;0
2015;433,00;0;0;0;0;0;0
2015;1058,00;0;0;0;0;0;0
2015;261,00;0;0;0;0;0;0
2015;730,00;231;2079;157;4874;0;0
2015;577,00;0;1393;0;0;0;0
2015;788,00;2175;20752;0;0;0;0
2015;865,00;0;0;0;0;0;0
2015;979,00;0;0;0;0;0;0
2015;998,00;0;0;0;0;0;0
2015;221,00;1440;2498;0;0;0;0
2015;506,00;0;0;0;0;0;0
2015;727,00;1258;8681;0;0;0;0
2015;355,00;0;0;0;0;0;0
2015;487,00;0;0;0;0;0;0
2015;938,00;1845;12981;65;2925;0;0
2015;886,00;0;0;0;0;0;0
2015;835,00;0;0;0;0;0;0
2015;999,00;0;0;0;0;0;0
2015;798,00;7417;40456;0;0;0;0
2015;504,00;144;698;171;5251;220;4728
2015;247,00;112;533;0;0;0;0
2015;216,00;28;302;0;0;0;0
2015;654,00;0;0;0;0;0;0
2015;65,00;0;0;20;5732;0;0
2015;472,00;336;1295;0;0;31;2270
2015;427,00;0;0;0;0;19;2318
2015;491,00;46;562;0;0;0;0
2015;551,00;452;790;0;0;0;0
2015;106,00;0;0;0;0;0;0
2015;819,00;0;0;0;0;0;0
2015;836,00;0;0;0;0;0;0
2015;915,00;0;0;0;0;52;5796
2015;942,00;0;0;0;0;0;0
2015;748,00;12752;16743;41;8318;0;0
2015;198,00;0;0;0;0;0;0
2015;871,00;852;1294;0;0;0;0
2015;948,00;0;0;0;0;0;0
2015;1051,00;0;0;0;0;0;0
