"año";"NCODI";"totHemodina_Paciente";"totPaciente_radioInterv";"totLitofrag_Paciente";"totLitofrag_Sesion";"totAceleLineal_Paciente";"totAceleLineal_Sesion";"totBomCobal_Paciente";"totBomCobal_Sesion";"totOtraRadio_Paciente";"totOtraRadio_Sesion";"totFisiot_Paciente";"totFisiot_Sesion";"totLogop_Paciente";"totLogop_Sesion";"totTerapOcupa_Paciente";"totTerapOcupa_Sesion";"totHemodial_Paciente";"totHemodial_Sesion";"totHemodialDom_Paciente";"totHemodialDom_Sesion";"totDialPerito_Paciente";"totDialPerito_Sesion"
2015;516,00;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;184,00;0;0;0;0;0;0;0;0;0;0;4256;34048;0;0;0;0;0;0;0;0;0;0
2015;652,00;0;0;0;0;0;0;0;0;0;0;554;44297;0;0;0;0;16;1854;0;0;0;0
2015;637,00;0;186;0;0;0;0;0;0;0;0;872;53185;0;0;0;0;222;2622;0;0;0;0
2015;88,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;907,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;970,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1019,00;0;0;0;0;0;0;0;0;0;0;974;6961;0;0;0;0;0;0;0;0;0;0
2015;1016,00;86;23;0;0;0;0;0;0;0;0;214;4519;0;0;0;0;0;0;0;0;0;0
2015;1047,00;0;0;0;0;0;0;0;0;0;0;458;8241;0;0;0;0;0;0;0;0;0;0
2015;635,00;0;0;0;0;0;0;0;0;0;0;1414;63583;0;0;0;0;107;9192;0;0;2;266
